756,756,,,62,1367,86,168.00,62.08,31.63,3066,190335.00
757,757,,,58,1373,48,14.00, 2.37, 2.21,1413,3348.00
758,758,,,52,1375,80,25.00, 3.04, 2.47,1413,4298.00
759,759,,,59,1380,74,18.00, 3.71, 2.60,1413,5247.00
760,760,,,75,1384,74,12.00, 3.48, 2.38,1413,4911.00
761,761,,,82,1378,80,15.00, 2.66, 2.24,1413,3755.00
762,762,,,73,1396,53,26.00, 8.38, 4.60,1413,11841.00
763,763,,,67,1391,48,26.00, 5.47, 3.44,1413,7723.00
765,765,,,57,1394,65,192.00,40.83,43.37,3473,141813.00
766,766,,,61,1396,80,17.00, 5.10, 2.60,1413,7205.00
767,767,,,67,1393,82,17.00, 5.81, 2.70,1413,8205.00
768,768,,,75,1397,78,16.00, 4.19, 2.58,1413,5926.00
770,770,,,78,1385,57,144.00,28.97,29.71,2174,62970.00
771,771,,,70,1428,48,27.00, 3.62, 2.89,1413,5108.00
772,772,,,74,1447,54,20.00, 4.39, 2.81,2103,9242.00
773,773,,,79,1428,70,184.00,58.88,35.12,3537,208257.00
774,774,,,56,1448,73,29.00, 3.41, 2.71,1413,4822.00
775,775,,,67,1462,51,26.00, 4.05, 2.91,1413,5723.00
776,776,,,71,1465,48,32.00, 2.91, 2.71,1413,4107.00
777,777,,,57,1476,73,26.00, 4.82, 3.24,1413,6805.00
778,778,,,80,1483,75,23.00, 3.83, 2.82,1413,5406.00
779,779,,,73,1470,77,21.00, 4.94, 3.16,1413,6979.00
780,780,,,61,1465,77,19.00, 4.94, 3.01,1413,6981.00
781,781,,,65,1534,47,132.00,41.76,24.74,3444,143814.00
782,782,,,78,1506,74,20.00, 2.32, 2.24,1413,3285.00
783,783,,,76,1515,74,17.00, 2.37, 2.24,1413,3348.00
784,784,,,64,118,62, 9.00, 1.24, 1.53,1413,1758.00
785,785,,,66,129,68,10.00, 1.17, 1.51,1413,1656.00
786,786,,,66,207,77,194.00,60.39,44.05,3611,218066.00
787,787,,,62,159,58,27.00, 1.61, 2.17,1413,2270.00
788,788,,,66,165,66,12.00, 1.55, 1.68,1413,2185.00
789,789,,,77,290,63,16.00, 2.52, 2.42,1413,3560.00
790,790,,,75,294,71,16.00, 2.48, 2.19,1413,3505.00
791,791,,,66,323,46,244.00,87.54,56.85,2731,239077.00
792,792,,,59,310,50,30.00, 6.12, 3.95,1413,8643.00
793,793,,,54,294,62,19.00, 2.54, 2.36,1413,3586.00
794,794,,,57,296,71,15.00, 2.88, 2.27,1413,4066.00
795,795,,,55,352,67,15.00, 2.45, 2.37,1413,3456.00
796,796,,,60,343,82,20.00, 2.69, 2.84,1413,3806.00
797,797,,,66,346,77,18.00, 3.09, 2.93,1413,4364.00
798,798,,,74,353,77,19.00, 3.22, 2.96,1413,4551.00
799,799,,,93,1165,59,158.00,49.65,28.11,2758,136943.00
801,801,,,50,1128,52,23.00, 2.33, 2.26,1413,3299.00
803,803,,,39,1113,52,82.00,22.21,18.01,4250,94413.00
804,804,,,90,1085,60,145.00,40.40,24.17,5177,209134.00
805,805,,,90,971,60,140.00,34.84,22.04,6107,212795.00
806,806,,,87,966,85,193.00,58.06,42.42,3582,207989.00
807,807,,,85,862,67,133.00,38.18,24.69,5307,202645.00
808,808,,,85,830,82,163.00,44.31,30.40,5000,221569.00
809,809,,,82,766,87,169.00,55.37,37.70,4253,235489.00
810,810,,,87,725,60,155.00,38.82,25.30,5764,223787.00
811,811,,,85,677,79,172.00,47.92,32.89,5140,246315.00
812,812,,,86,613,53,157.00,40.93,27.50,5262,215374.00
814,814,,,80,533,72,184.00,50.57,34.55,4924,249017.00
815,815,,,81,371,71,205.00,55.39,38.39,3994,221237.00
816,816,,,74,318,53,27.00, 6.76, 3.57,1413,9557.00
819,819,,,80,314,49,171.00,32.62,32.78,3469,113168.00
820,820,H2L,*FIX*,38,1155,63,94.00,39.49,15.63,4062,160421.00
821,821,,,39,1084,58,80.00,28.44,12.35,4729,134508.00
822,822,hyp7ABLV,*FIX*,39,1061,60,76.00,25.60,11.48,5212,133402.00
823,823,,,43,927,84,142.00,41.68,27.65,4441,185098.00
825,825,,,42,967,44,78.00,24.87,10.63,5159,128316.00
826,826,,,42,911,69,105.00,32.10,15.32,4510,144767.00
827,827,,,43,808,73,95.00,33.97,16.61,4511,153248.00
828,828,,,43,768,45,91.00,29.04,14.14,5261,152763.00
829,829,,,45,612,77,157.00,40.35,24.72,4801,193697.00
830,830,,,45,633,50,139.00,32.09,17.40,6272,201246.00
831,831,,,45,523,66,160.00,43.63,26.50,5418,236402.00
832,832,,,45,431,69,140.00,40.39,25.88,5407,218363.00
834,834,,,46,360,72,108.00,10.79,19.32,2700,29130.00
836,836,,,52,301,48,148.00,20.97,27.95,3570,74849.00
837,837,,,84,1485,51,156.00,46.59,28.48,4136,192707.00
838,838,,,84,1446,40,156.00,56.11,32.37,2039,114403.00
839,839,DR4,*FIX*,90,1391,44,164.00,62.02,34.46,3448,213851.00
841,841,,,82,1339,36,191.00,34.26,41.38,2599,89037.00
842,842,,,78,1211,30,194.00,67.72,36.12,3854,260990.00
843,843,,,81,1175,32,206.00,71.49,44.23,3554,254090.00
844,844,,,81,1129,29,175.00,51.71,36.54,4244,219466.00
845,845,,,84,1088,36,217.00,56.90,41.38,4217,239954.00
846,846,,,75,1038,26,188.00,52.57,41.74,4382,230355.00
847,847,,,81,983,37,208.00,54.49,40.78,4468,243460.00
849,849,,,78,935,35,174.00,26.97,35.60,2957,79753.00
850,850,,,81,806,40,211.00,56.71,44.16,3945,223731.00
851,851,,,78,587,40,243.00,63.51,49.26,3852,244659.00
852,852,,,72,304,41,216.00,69.94,45.21,3845,268925.00
853,853,,,62,240,48,196.00,61.12,44.55,3518,215031.00
854,854,,,57,408,40,201.00,54.95,42.77,4381,240751.00
855,855,,,57,484,36,207.00,58.80,45.97,4749,279254.00
856,856,,,57,559,37,196.00,57.40,43.68,3999,229531.00
857,857,,,57,635,32,207.00,53.81,41.29,4239,228099.00
858,858,,,57,742,32,189.00,55.06,39.56,4087,225037.00
859,859,,,56,955,33,158.00,45.70,31.33,4534,207226.00
861,861,,,48,1086,34,103.00,16.55,22.23,2323,38435.00
862,862,,,54,1170,27,140.00,46.04,26.92,4242,195320.00
864,864,,,62,1208,28,176.00,40.02,41.53,3391,135703.00
866,866,,,70,1181,33,172.00,21.83,36.19,1964,42871.00
867,867,,,54,1306,31,155.00,55.18,28.03,3720,205264.00
868,868,,,52,1408,33,154.00,51.04,27.02,3591,183290.00
869,869,,,52,1455,40,136.00,52.62,26.57,3236,170276.00
870,870,,,52,1476,47,140.00,47.10,23.25,4128,194433.00
871,871,,,49,1465,77,20.00, 3.30, 2.75,1413,4668.00
872,872,,,52,1454,87,15.00, 2.92, 2.42,1413,4124.00
874,874,,,62,1205,102,13.00, 2.13, 1.96,1413,3012.00
875,875,,,49,1156,94, 9.00, 2.01, 1.81,1413,2840.00
876,876,,,55,555,84,183.00,53.39,38.89,4289,228995.00
877,877,,,55,436,82,203.00,58.18,41.72,4271,248500.00
878,878,,,73,439,82,232.00,62.86,46.39,4234,266158.00
879,879,,,73,536,87,218.00,57.23,44.02,4503,257717.00
880,880,,,79,1092,92,159.00,49.45,32.27,3713,183626.00
881,881,,,78,1126,97,190.00,56.24,36.48,3691,207567.00
882,882,,,86,1290,88,177.00,58.25,33.68,3023,176076.00
883,883,,,75,1315,91,13.00, 2.35, 1.87,1413,3323.00
885,885,,,80,1325,97,168.00,27.95,37.65,2412,67422.00
886,886,,,78,1408,95,172.00,58.16,34.41,3203,186284.00
887,887,,,85,1464,83,21.00, 2.92, 2.70,1413,4125.00
888,888,,,74,1040,44,147.00,37.81,20.87,5742,217097.00
889,889,,,68,829,79,72.00,28.03,12.55,5889,165080.00
890,890,,,57,712,43,79.00,29.18,13.18,6049,176528.00
891,891,,,73,664,70,111.00,35.24,17.63,6396,225412.00
892,892,,,63,480,74,114.00,39.60,21.34,5108,202252.00
893,893,,,56,429,50,106.00,41.91,23.16,3585,150252.00
894,894,,,55,375,45,151.00,48.42,29.15,4765,230742.00
895,895,,,54,989,94,12.00, 1.43, 1.74,1413,2020.00
896,896,,,62,988,97,11.00, 1.65, 1.94,1413,2338.00
897,897,,,66,1131,37,178.00,51.26,33.84,4555,233508.00
898,898,,,60,1182,47,20.00, 5.46, 2.98,1413,7721.00
899,899,,,62,1173,77,25.00, 2.85, 2.09,1413,4020.00
900,900,,,71,1172,78,13.00, 3.14, 2.23,1413,4434.00
901,901,,,73,1182,47,22.00, 4.61, 2.96,1413,6513.00
902,902,,,60,1193,59,148.00,62.04,25.53,3744,232260.00
903,903,,,66,1203,77,181.00,62.25,29.69,3635,226281.00
904,904,,,59,346,50,210.00,66.28,45.92,3529,233908.00
905,905,,,46,1439,72,15.00, 3.41, 2.67,1413,4814.00
906,906,,,73,1224,86,16.00, 3.81, 2.73,1413,5390.00
907,907,,,82,1227,87,23.00, 4.08, 3.15,1413,5764.00
908,908,,,75,1116,83,11.00, 2.34, 2.04,1413,3310.00
909,909,,,70,1130,80,123.00,42.88,24.53,1850,79336.00
910,910,,,54,1321,95,15.00, 2.30, 2.09,1413,3244.00
911,911,,,53,1242,51,17.00, 2.77, 2.63,1413,3913.00
912,912,,,58,1228,49,17.00, 3.77, 2.66,1413,5331.00
913,913,,,50,1223,42,11.00, 2.52, 2.07,1413,3561.00
914,914,F1,*MANUAL*,66,1412,62,19.00, 4.84, 3.21,1413,6841.00
915,915,F2,*MANUAL*,66,1377,62,24.00, 4.19, 2.80,1413,5923.00
916,916,F3,*MANUAL*,64,1219,62,14.00, 2.81, 2.12,1413,3971.00
917,917,F4,*MANUAL*,63,1162,62,26.00, 3.08, 2.29,1413,4356.00
918,918,F5,*MANUAL*,67,927,64,13.00, 1.95, 1.78,1413,2753.00
919,919,F6,*MANUAL*,67,841,63,14.00, 2.48, 2.29,1413,3506.00
920,920,F7,*MANUAL*,66,1464,59,21.00, 4.13, 2.80,1413,5833.00
921,921,F8,*MANUAL*,68,1313,59,17.00, 2.95, 2.19,1413,4163.00
922,922,F9,*MANUAL*,64,562,59,21.00, 2.51, 2.59,1413,3540.00
923,923,F10,*MANUAL*,64,304,79,18.00, 4.14, 2.81,1413,5844.00
415,415,*NOUSE*,*NOUSE*,67,1248,23,91.00,48.74,16.79,72,3509.00
272,272,*NOUSE*,*NOUSE*,60,1206,26,176.00,60.21,34.05,949,57136.00
360,360,*NOUSE*,*NOUSE*,68,1354,27,125.00,46.14,23.56,1624,74926.00
172,172,*NOUSE*,*NOUSE*,54,1169,28,121.00,44.53,24.33,1222,54411.00
391,391,*NOUSE*,*NOUSE*,73,1039,28,147.00,45.16,35.61,1693,76449.00
361,361,*NOUSE*,*NOUSE*,68,1343,29,128.00,49.34,21.51,2246,110816.00
399,399,*NOUSE*,*NOUSE*,74,1029,29,188.00,57.24,44.55,2689,153906.00
502,502,*NOUSE*,*NOUSE*,79,1127,29,166.00,51.30,35.40,1949,99984.00
127,127,*NOUSE*,*NOUSE*,52,1157,30,140.00,46.66,27.88,3020,140909.00
259,259,*NOUSE*,*NOUSE*,61,1202,30,164.00,73.29,34.10,1029,75416.00
378,378,*NOUSE*,*NOUSE*,68,1461,30,146.00,60.86,34.38,852,51852.00
430,430,*NOUSE*,*NOUSE*,76,1205,30,194.00,71.83,38.57,2272,163195.00
442,442,*NOUSE*,*NOUSE*,76,1214,30,165.00,61.82,31.36,1582,97795.00
503,503,*NOUSE*,*NOUSE*,80,1140,30,175.00,52.06,37.47,2295,119482.00
214,214,*NOUSE*,*NOUSE*,57,744,31,146.00,51.68,34.65,1487,76852.00
215,215,*NOUSE*,*NOUSE*,56,1329,31,128.00,51.36,25.94,892,45814.00
400,400,*NOUSE*,*NOUSE*,71,1182,31,172.00,71.54,34.85,551,39419.00
106,106,*NOUSE*,*NOUSE*,49,1088,32,103.00,39.31,20.01,910,35775.00
150,150,*NOUSE*,*NOUSE*,54,945,32,158.00,45.72,30.98,2379,108756.00
200,200,*NOUSE*,*NOUSE*,55,1315,32,155.00,57.29,30.75,1428,81805.00
260,260,*NOUSE*,*NOUSE*,67,1192,32,227.00,83.37,43.91,4516,376486.00
345,345,*NOUSE*,*NOUSE*,65,1446,32,134.00,51.34,27.56,723,37116.00
528,528,*NOUSE*,*NOUSE*,81,1186,32,206.00,77.19,46.71,2350,181402.00
87,87,*NOUSE*,*NOUSE*,50,1100,33,134.00,43.54,26.52,4736,206224.00
151,151,*NOUSE*,*NOUSE*,54,956,33,133.00,45.69,31.72,2155,98470.00
199,199,*NOUSE*,*NOUSE*,57,752,33,189.00,56.99,41.99,2600,148185.00
514,514,*NOUSE*,*NOUSE*,81,1176,33,166.00,60.37,36.45,1204,72688.00
202,202,*NOUSE*,*NOUSE*,58,646,34,207.00,57.40,44.20,3064,175862.00
216,216,*NOUSE*,*NOUSE*,56,1305,34,131.00,55.46,26.10,1400,77645.00
223,223,*NOUSE*,*NOUSE*,57,635,34,143.00,44.46,30.56,1175,52237.00
325,325,*NOUSE*,*NOUSE*,67,1132,34,178.00,52.73,35.14,3072,161980.00
512,512,*NOUSE*,*NOUSE*,81,1088,34,174.00,51.44,35.53,1637,84202.00
546,546,*NOUSE*,*NOUSE*,82,1337,34,191.00,72.45,32.62,1186,85924.00
186,186,*NOUSE*,*NOUSE*,55,1409,35,134.00,49.68,23.61,1491,74076.00
344,344,*NOUSE*,*NOUSE*,67,1437,35,161.00,57.88,32.83,2651,153452.00
173,173,*NOUSE*,*NOUSE*,54,1418,36,154.00,52.01,29.16,2100,109214.00
372,372,*NOUSE*,*NOUSE*,77,922,36,222.00,52.55,42.28,4134,217239.00
401,401,*NOUSE*,*NOUSE*,68,1148,36,136.00,53.26,31.53,210,11184.00
475,475,*NOUSE*,*NOUSE*,79,932,36,174.00,49.94,36.33,1544,77105.00
513,513,*NOUSE*,*NOUSE*,83,1098,36,217.00,60.37,44.35,2580,155752.00
203,203,*NOUSE*,*NOUSE*,56,1358,37,157.00,59.89,34.71,1728,103483.00
243,243,*NOUSE*,*NOUSE*,68,1318,37,211.00,86.10,48.44,6380,549344.00
371,371,*NOUSE*,*NOUSE*,73,1469,37,222.00,74.92,45.68,4109,307832.00
465,465,*NOUSE*,*NOUSE*,77,1400,37,193.00,74.24,44.39,1959,145440.00
108,108,*NOUSE*,*NOUSE*,55,494,38,207.00,58.57,46.96,2439,142854.00
175,175,*NOUSE*,*NOUSE*,56,1349,38,169.00,62.36,37.59,2053,128031.00
187,187,*NOUSE*,*NOUSE*,57,569,38,196.00,59.80,45.60,2757,164856.00
204,204,*NOUSE*,*NOUSE*,57,560,38,166.00,52.07,38.56,1242,64675.00
476,476,*NOUSE*,*NOUSE*,78,1391,38,170.00,63.91,37.51,1160,74136.00
96,96,*NOUSE*,*NOUSE*,54,1273,39,216.00,92.83,48.71,3289,305317.00
174,174,*NOUSE*,*NOUSE*,56,484,39,205.00,59.05,44.91,2310,136400.00
245,245,*NOUSE*,*NOUSE*,59,718,39,56.00,25.73, 9.83,420,10806.00
273,273,*NOUSE*,*NOUSE*,62,1464,39,211.00,79.66,46.05,2387,190144.00
547,547,*NOUSE*,*NOUSE*,83,972,39,208.00,56.42,43.03,2860,161362.00
548,548,*NOUSE*,*NOUSE*,84,982,39,161.00,51.06,36.17,1608,82098.00
188,188,*NOUSE*,*NOUSE*,54,1455,40,118.00,49.91,23.45,588,29346.00
402,402,*NOUSE*,*NOUSE*,76,1449,40,200.00,73.31,42.02,3854,282554.00
403,403,*NOUSE*,*NOUSE*,67,623,40,56.00,24.54,10.37,157,3852.00
75,75,*NOUSE*,*NOUSE*,52,1202,41,212.00,88.78,44.69,5360,475886.00
153,153,*NOUSE*,*NOUSE*,54,1446,41,136.00,53.22,27.18,2648,140930.00
443,443,*NOUSE*,*NOUSE*,75,595,41,243.00,68.24,52.18,2690,183557.00
457,457,*NOUSE*,*NOUSE*,77,585,41,174.00,52.58,39.64,1162,61102.00
504,504,*NOUSE*,*NOUSE*,80,817,41,211.00,59.03,46.95,2665,157313.00
296,296,*NOUSE*,*NOUSE*,62,1457,42,186.00,67.77,37.01,763,51710.00
346,346,*NOUSE*,*NOUSE*,67,1132,42,149.00,48.23,30.76,1483,71528.00
478,478,*NOUSE*,*NOUSE*,79,1325,42,223.00,97.31,47.70,3394,330280.00
515,515,*NOUSE*,*NOUSE*,81,807,42,153.00,51.89,37.22,1280,66418.00
558,558,*NOUSE*,*NOUSE*,84,1458,42,156.00,58.01,32.76,1110,64390.00
597,597,*NOUSE*,*NOUSE*,84,1466,42,118.00,47.19,27.86,297,14015.00
66,66,*NOUSE*,*NOUSE*,43,958,43,50.00,22.03, 8.73,472,10398.00
136,136,*NOUSE*,*NOUSE*,53,420,43,201.00,56.29,44.54,3092,174060.00
137,137,*NOUSE*,*NOUSE*,52,409,43,177.00,51.74,37.99,1289,66691.00
217,217,*NOUSE*,*NOUSE*,62,373,43,151.00,49.58,30.20,3938,195236.00
225,225,*NOUSE*,*NOUSE*,57,729,43,79.00,30.15,13.75,2566,77354.00
458,458,*NOUSE*,*NOUSE*,78,1040,43,112.00,39.01,21.48,2146,83705.00
459,459,*NOUSE*,*NOUSE*,79,1051,43,147.00,37.09,20.46,3596,133392.00
589,589,*NOUSE*,*NOUSE*,84,1445,43,151.00,56.96,32.95,632,35998.00
156,156,*NOUSE*,*NOUSE*,58,1334,44,227.00,90.79,49.63,5963,541378.00
189,189,*NOUSE*,*NOUSE*,50,303,44,84.00,33.45,15.68,56,1873.00
417,417,*NOUSE*,*NOUSE*,73,313,44,201.00,69.17,41.22,1078,74570.00
588,588,*NOUSE*,*NOUSE*,82,656,44,103.00,40.75,22.25,69,2812.00
95,95,*NOUSE*,*NOUSE*,54,1225,45,191.00,80.14,39.37,5895,472445.00
286,286,*NOUSE*,*NOUSE*,64,324,45,244.00,86.25,57.91,2462,212346.00
392,392,*NOUSE*,*NOUSE*,77,1338,45,243.00,97.68,54.34,6351,620379.00
587,587,*NOUSE*,*NOUSE*,88,1378,45,164.00,65.15,36.04,2660,173298.00
601,601,*NOUSE*,*NOUSE*,89,1389,45,141.00,51.46,25.85,788,40553.00
226,226,*NOUSE*,*NOUSE*,55,369,46,103.00,42.93,22.76,827,35506.00
374,374,*NOUSE*,*NOUSE*,70,434,46,197.00,51.78,35.31,1872,96924.00
380,380,*NOUSE*,*NOUSE*,72,303,46,216.00,70.24,46.67,2767,194355.00
404,404,*NOUSE*,*NOUSE*,66,1098,46,127.00,69.08,33.00,143,9879.00
419,419,*NOUSE*,*NOUSE*,68,317,46,200.00,99.37,44.31,269,26731.00
159,159,*NOUSE*,*NOUSE*,58,1210,47,185.00,86.20,39.74,5918,510126.00
328,328,*NOUSE*,*NOUSE*,65,1529,47,132.00,42.78,25.74,2764,118250.00
348,348,*NOUSE*,*NOUSE*,64,1543,47,98.00,37.59,19.61,680,25564.00
420,420,*NOUSE*,*NOUSE*,70,1446,47,116.00,63.08,22.73,106,6687.00
51,51,*NOUSE*,*NOUSE*,49,1240,48,182.00,73.29,37.02,6064,444418.00
53,53,*NOUSE*,*NOUSE*,43,757,48,91.00,30.81,15.11,3506,108019.00
55,55,*NOUSE*,*NOUSE*,50,1263,48,205.00,81.19,41.39,5896,478705.00
67,67,*NOUSE*,*NOUSE*,45,632,48,139.00,34.83,19.70,2736,95298.00
128,128,*NOUSE*,*NOUSE*,52,1416,48,175.00,59.17,36.90,2574,152310.00
140,140,*NOUSE*,*NOUSE*,57,1278,48,230.00,93.75,48.70,5206,488082.00
205,205,*NOUSE*,*NOUSE*,57,715,48,70.00,28.47,12.70,3483,99174.00
227,227,*NOUSE*,*NOUSE*,65,1374,48,223.00,83.80,43.41,7964,667378.00
247,247,*NOUSE*,*NOUSE*,66,1183,48,186.00,76.49,35.12,6971,533245.00
262,262,*NOUSE*,*NOUSE*,60,428,48,106.00,46.82,23.87,1246,58343.00
349,349,*NOUSE*,*NOUSE*,67,1501,48,130.00,53.27,29.89,808,43041.00
11,11,*NOUSE*,*NOUSE*,38,1116,49,82.00,33.08,13.92,2026,67017.00
42,42,*NOUSE*,*NOUSE*,41,951,49,78.00,26.24,11.93,1614,42351.00
60,60,*NOUSE*,*NOUSE*,44,767,49,80.00,25.50,11.14,1755,44744.00
157,157,*NOUSE*,*NOUSE*,52,1466,49,140.00,50.28,24.26,2779,139728.00
176,176,*NOUSE*,*NOUSE*,51,301,49,148.00,45.21,31.45,438,19803.00
228,228,*NOUSE*,*NOUSE*,58,442,49,103.00,39.29,22.33,2339,91909.00
229,229,*NOUSE*,*NOUSE*,60,346,49,210.00,64.58,46.88,2676,172820.00
276,276,*NOUSE*,*NOUSE*,63,246,49,196.00,64.73,46.02,2163,140015.00
298,298,*NOUSE*,*NOUSE*,63,238,49,170.00,55.36,41.44,1355,75016.00
363,363,*NOUSE*,*NOUSE*,70,1430,49,175.00,51.30,29.64,5945,304999.00
493,493,*NOUSE*,*NOUSE*,76,1379,49,179.00,80.64,42.46,898,72416.00
118,118,*NOUSE*,*NOUSE*,50,1409,50,160.00,61.74,33.38,797,49203.00
129,129,*NOUSE*,*NOUSE*,57,310,50,209.00,66.99,41.49,6716,449918.00
158,158,*NOUSE*,*NOUSE*,52,1477,50,102.00,40.55,19.44,1349,54705.00
357,357,*NOUSE*,*NOUSE*,68,1473,50,177.00,56.93,34.25,3011,171424.00
516,516,*NOUSE*,*NOUSE*,78,292,50,157.00,51.62,28.28,1344,69371.00
41,41,*NOUSE*,*NOUSE*,41,965,51,72.00,24.59,10.05,3073,75567.00
61,61,*NOUSE*,*NOUSE*,45,621,51,86.00,29.96,15.04,3536,105948.00
77,77,*NOUSE*,*NOUSE*,51,1434,51,186.00,58.95,36.79,7148,421359.00
141,141,*NOUSE*,*NOUSE*,50,322,51,143.00,45.30,28.89,1029,46615.00
313,313,*NOUSE*,*NOUSE*,70,1393,51,248.00,93.82,55.08,6419,602230.00
330,330,*NOUSE*,*NOUSE*,70,1457,51,169.00,59.07,28.85,5870,346721.00
464,464,*NOUSE*,*NOUSE*,78,1279,51,241.00,110.17,58.18,4864,535890.00
16,16,*NOUSE*,*NOUSE*,47,1126,52,130.00,44.28,26.30,5538,245231.00
35,35,*NOUSE*,*NOUSE*,38,1062,52,47.00,24.63, 7.98,171,4211.00
277,277,*NOUSE*,*NOUSE*,55,1386,52,86.00,55.07,16.53,172,9472.00
317,317,*NOUSE*,*NOUSE*,58,1364,52,101.00,47.30,19.57,60,2838.00
494,494,*NOUSE*,*NOUSE*,84,1254,52,219.00,84.05,48.70,5520,463947.00
422,422,*NOUSE*,*NOUSE*,75,318,53,237.00,74.04,50.60,4165,308359.00
531,531,*NOUSE*,*NOUSE*,81,308,53,171.00,52.51,32.58,712,37384.00
549,549,*NOUSE*,*NOUSE*,85,1477,53,156.00,47.89,28.90,3106,148731.00
552,552,*NOUSE*,*NOUSE*,85,624,53,144.00,37.62,25.61,2387,89796.00
559,559,*NOUSE*,*NOUSE*,88,1395,53,248.00,86.10,56.96,5109,439886.00
553,553,*NOUSE*,*NOUSE*,84,1486,54,139.00,42.70,26.78,1030,43976.00
43,43,*NOUSE*,*NOUSE*,44,1254,55,159.00,68.88,32.57,2144,147675.00
460,460,*NOUSE*,*NOUSE*,72,224,55,97.00,45.67,22.20,217,9911.00
364,364,*NOUSE*,*NOUSE*,65,1465,56,134.00,54.80,30.73,305,16714.00
433,433,*NOUSE*,*NOUSE*,74,1445,56,131.00,49.60,22.11,665,32987.00
534,534,*NOUSE*,*NOUSE*,79,1386,56,144.00,60.75,30.13,761,46234.00
550,550,*NOUSE*,*NOUSE*,78,300,56,92.00,46.41,20.77,75,3481.00
19,19,*NOUSE*,*NOUSE*,39,1085,57,70.00,27.08,10.81,1937,52458.00
22,22,*NOUSE*,*NOUSE*,45,1184,57,193.00,72.62,39.54,5773,419261.00
69,69,*NOUSE*,*NOUSE*,42,851,57,45.00,22.77, 7.41,272,6193.00
566,566,*NOUSE*,*NOUSE*,86,612,57,157.00,43.68,28.69,2875,125578.00
621,621,*NOUSE*,*NOUSE*,90,1218,57,138.00,66.85,37.09,604,40375.00
12,12,*NOUSE*,*NOUSE*,37,1117,58,63.00,30.68,10.74,811,24883.00
248,248,*NOUSE*,*NOUSE*,54,346,58,103.00,37.56,22.44,88,3305.00
300,300,*NOUSE*,*NOUSE*,60,347,58,180.00,71.62,42.32,853,61088.00
599,599,*NOUSE*,*NOUSE*,87,733,58,120.00,37.52,22.70,787,29532.00
18,18,*NOUSE*,*NOUSE*,39,1095,59,80.00,29.39,13.23,2792,82050.00
29,29,*NOUSE*,*NOUSE*,46,1339,59,180.00,62.41,37.79,6491,405105.00
603,603,*NOUSE*,*NOUSE*,90,974,59,140.00,35.49,22.54,5665,201070.00
23,23,*NOUSE*,*NOUSE*,38,1071,60,76.00,26.43,12.37,3121,82499.00
287,287,*NOUSE*,*NOUSE*,59,1192,60,148.00,68.53,26.40,1861,127535.00
590,590,*NOUSE*,*NOUSE*,83,864,60,80.00,33.15,14.98,186,6165.00
620,620,*NOUSE*,*NOUSE*,92,1225,60,168.00,65.79,42.01,2669,175606.00
632,632,*NOUSE*,*NOUSE*,95,1171,60,95.00,38.83,19.62,367,14252.00
631,631,*NOUSE*,*NOUSE*,89,619,61,111.00,41.03,20.92,71,2913.00
143,143,*NOUSE*,*NOUSE*,49,435,62,62.00,32.85,11.51,100,3285.00
278,278,*NOUSE*,*NOUSE*,63,162,62,173.00,52.93,38.50,7593,401914.00
279,279,*NOUSE*,*NOUSE*,60,1202,62,133.00,55.62,22.90,1883,104725.00
570,570,*NOUSE*,*NOUSE*,85,1513,62,136.00,43.41,24.57,2122,92112.00
581,581,*NOUSE*,*NOUSE*,89,1459,62,217.00,62.48,44.77,2285,142770.00
625,625,*NOUSE*,*NOUSE*,93,1094,62,145.00,42.06,26.26,2908,122311.00
626,626,*NOUSE*,*NOUSE*,93,1083,62,107.00,38.26,20.99,2269,86823.00
46,46,*NOUSE*,*NOUSE*,49,1325,63,171.00,63.43,35.32,5297,336008.00
571,571,*NOUSE*,*NOUSE*,89,1316,63,246.00,85.94,53.83,3917,336646.00
592,592,*NOUSE*,*NOUSE*,86,1498,63,96.00,35.19,16.06,719,25300.00
593,593,*NOUSE*,*NOUSE*,88,726,63,155.00,44.34,28.81,1568,69526.00
604,604,*NOUSE*,*NOUSE*,89,1468,63,183.00,53.66,38.32,1260,67612.00
2,2,*NOUSE*,*NOUSE*,37,1166,64,94.00,40.01,16.24,3404,136179.00
28,28,*NOUSE*,*NOUSE*,39,1061,64,73.00,24.34, 9.88,2091,50903.00
178,178,*NOUSE*,*NOUSE*,49,1448,64,103.00,45.00,20.66,228,10260.00
533,533,*NOUSE*,*NOUSE*,87,1344,64,223.00,84.20,52.22,8128,684409.00
582,582,*NOUSE*,*NOUSE*,87,872,64,133.00,38.76,25.53,3032,117518.00
591,591,*NOUSE*,*NOUSE*,88,858,64,124.00,37.42,23.49,2275,85127.00
6,6,*NOUSE*,*NOUSE*,43,1311,65,173.00,49.77,30.63,7355,366037.00
26,26,*NOUSE*,*NOUSE*,39,1157,65,68.00,36.84,11.66,658,24242.00
109,109,*NOUSE*,*NOUSE*,52,1272,65,182.00,78.33,37.05,5057,396095.00
177,177,*NOUSE*,*NOUSE*,55,1397,65,192.00,65.87,40.33,2060,135688.00
299,299,*NOUSE*,*NOUSE*,65,123,65,187.00,54.46,40.47,6903,375951.00
58,58,*NOUSE*,*NOUSE*,40,1461,66,103.00,37.91,21.17,350,13268.00
594,594,*NOUSE*,*NOUSE*,83,489,66,89.00,35.87,18.05,126,4520.00
623,623,*NOUSE*,*NOUSE*,90,971,66,65.00,26.53,11.32,442,11725.00
